SessionID,gyroTimestamp,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s), accelTimestamp,accelX,accelY,accelZ, geoTimestamp, Lat,Long,Speed(mph),TrueHeading,Alt(feet),Accuracy,AltAccuracy
8,29-12-2016 15:10:03.254,0.00037,0.00087,0.00237,29-12-2016 15:10:03.255,-0.21727,0.03531,9.59955,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:03.454,0.00060,-0.00112,-0.00042,29-12-2016 15:10:03.455,-0.20889,0.05088,9.58638,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:03.655,-0.00127,0.00074,0.00118,29-12-2016 15:10:03.657,-0.22206,0.05866,9.56903,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:03.894,0.00166,0.00101,-0.00015,29-12-2016 15:10:03.895,-0.20949,0.03651,9.59536,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:04.093,0.00136,0.00065,0.00176,29-12-2016 15:10:04.094,-0.20111,0.04549,9.57262,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:04.215,0.00003,-0.00148,0.00042,29-12-2016 15:10:04.220,-0.22146,0.05447,9.58638,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:04.772,-0.00201,0.00112,-0.00188,29-12-2016 15:10:04.735,-0.20111,0.03591,9.56124,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:04.973,-0.00121,-0.00048,-0.00188,29-12-2016 15:10:04.974,-0.22505,0.02993,9.56124,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:05.172,0.00092,0.00032,0.00025,29-12-2016 15:10:05.175,-0.22266,0.04070,9.58878,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:05.372,-0.00042,0.00078,-0.00001,29-12-2016 15:10:05.374,-0.22924,0.03950,9.61751,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:05.572,0.00092,0.00131,-0.00027,29-12-2016 15:10:05.573,-0.20889,0.04310,9.58519,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:05.772,-0.00042,0.00265,-0.00267,29-12-2016 15:10:05.774,-0.22865,0.04908,9.57142,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:05.972,-0.00112,0.00076,0.00127,29-12-2016 15:10:05.972,-0.21548,0.04489,9.61691,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:06.172,-0.00032,-0.00137,0.00154,29-12-2016 15:10:06.172,-0.19692,0.04190,9.59835,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:06.371,-0.00112,-0.00057,0.00127,29-12-2016 15:10:06.372,-0.22206,0.05088,9.59835,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
